대분류,중분류,소분류,Section,테스트 항목,기대결과,WEB,Apple_Mobile,Android_Phone
Series Detailed Page,Episodes Screen,information POP UP,,Content Subtitle stringset 확인,Subtitle 각국가별 언어로 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,English Subtitle 확인,English Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,English Subtitle stringset 확인,"""English"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Portuguese Subtitle 확인,Portuguese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Portuguese Subtitle stringset 확인,"""Português"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Spanish Subtitle 확인,Spanish Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Spanish Subtitle stringset 확인,"""Español"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Chinese Subtitle 확인,Chinese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Chinese Subtitle stringset 확인,"""简体中文"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Vietnamese Subtitle 확인,Vietnamese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Vietnamese Subtitle stringset 확인,"""Tiêng Viêt"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Cast text 확인,"""Cast"" text 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Casting 확인,해당 Episode 출연진 이름이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Synopsis text 확인,Synopsis text 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Synopsis text 모두 노출 확인,Synopsis text 가 모두 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Scroll 확인,Scroll Down 동작한다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Scroll 확인,Scroll Up 동작한다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Scroll 확인,Scroll Up 동작하지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Scroll 확인,Scroll Down 동작하지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Scroll 확인,"""X"" 형태의 Close Button 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes Screen,information POP UP,,Scroll 확인,information POP UP이 닫힌다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Header,,,Casting icon 확인,Casting icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Header,,,Favorites Tab 확인,"""FAVORITES"" Tab 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Header,,,History Tab 확인,"""HISTORY"" Tab 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Header,,,Download Tab 확인,"""DOWNLOAD"" Tab 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Favorite Screen,,,title text 확인,"""My Favorites"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Favorite Screen,Empty Screen,,Empty image 확인,말주머니 형태의 Empty image 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Favorite Screen,Empty Screen,,sub text 확인,"""No Favorite content has been added.""  text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,,,title text 확인,"""Recently Viewed"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,Content Series title text 확인,Content Series title text 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,Content Series title text 구분 동작 확인,Content Series title text 2줄로 구분되어 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,Content Series title text 말줄임표 확인,"Content Series title text 말줄임표(""..."")로 생략되어 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,Content Episode text 확인,"""Episode {N}"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,Content Episode text 노출 여부 확인,Content Episode text 노출되지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,synopsis text 확인,synopsis text 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,synopsis text 구분 동작 확인,synopsis text 2줄로 구분되어 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Viewing History List Area,,synopsis text 말줄임표 확인,"synopsis text 말줄임표(""..."")로 생략되어 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,View More,,View More icon 확인,Hamburger Button 형태의 View More icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,View More,,View More icon 기능 확인,Bottom Toast POP UP 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Empty Screen,,Empty image 확인,말주머니 형태의 Empty image 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Empty Screen,,sub text 확인,"""Your viewing history list is empty.""  text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Scroll Down 동작 확인,Scroll Down 동작한다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Scroll Up 동작 확인,Scroll Up 동작한다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Scroll Up 동작 불가 여부 확인,Scroll Up 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Scroll Down 동작 불가 여부 확인,Scroll Down 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Episode Background image 확인,Episode Content의 Thumbnail이 Background image 적용되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Content Background image 확인,Content의 poster image가 Background image 적용되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Close Button 확인,"""X"" 형태의 Close Button 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Close Button 기능 확인,Episode Information POP UP 사라진다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,title text 확인,해당 Series Content의 title text 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Sub text 확인,"""Episode (N)"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Content Sub text 출력 여부 확인,Sub text 출력되지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Movie content Sub text 출력 여부 확인,Sub text 출력되지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Rating icon 확인,Rating icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Content Rating icon 확인,해당 Content Rating icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Division Line 확인,회색 구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Content Released Year 확인,"""(YYYY)"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Division Line 확인,회색 구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Content Genre 확인,해당 Content Genre text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Division Line 확인,회색 구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Screen Time text 확인,"""(N)h (N)m"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Screen Time text 노출 여부 확인,Screen Time text 노출 되지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Episode Numbering text 확인,"""(N) Episodes"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Subtitles text 확인,"""Subtitles"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Content Subtitle 확인,해당 Content Subtitle 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,delimiter 확인,타원 형태의 구분자 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,English Subtitle 확인,English Subtitle 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,English Subtitle stringset 확인,"""English"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Portuguese Subtitle 확인,Portuguese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Portuguese Subtitle stringset 확인,"""Portuguese"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Spanish Subtitle 확인,Spanish Subtitle 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Spanish Subtitle stringset 확인,"""Spanish"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Chinese Subtitle 확인,Chinese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Chinese Subtitle stringset 확인,"""Chinese"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Vietnamese Subtitle 확인,Vietnamese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Vietnamese Subtitle stringset 확인,"""Vietnamese"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Cast text 확인,"""Cast"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,Content Cast 확인,해당 Content Cast 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,synopsis text 확인,synopsis text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Episode Information POP UP,,장문의 synopsis text 노출 확인,말줄임 없이 synopsis text 모두 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Episode title text 확인,"""Episode {N}"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Running time text 확인,"""{N} h {N} m"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Division Line 확인,회색 구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Running time text 확인,Running time text Dimmed 처리되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Capacity text 확인,"""{N} MB"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Capacity text 확인,Capacity text Dimmed 처리되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Clock image 확인,시계 형태의 Clock image 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Available viewing date text 확인,"""{Mon} {DD} {YYYY}"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,,Available viewing date UI 확인,Available viewing date Dimmed 처리되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Bottom Toast POP UP,,Share 항목 확인,"""Share"" 항목 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Bottom Toast POP UP,,Share icon 확인,Share icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Bottom Toast POP UP,,Share 항목 기능 확인,Share POP UP 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Bottom Toast POP UP,,Share 항목 선택 시 동작 확인,Bottom Toast POP UP 사라진다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Home Indicator 확인,Home Indicator 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Instagram Storiesg Button 확인,Instagram Storiesg logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Instagram Storiesg title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Instagram Storiesg text stringset 확인,"""Instagram Storiesg"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Instagram Storiesg Button 기능 확인,Instagram Storiesg Console 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Facebook Button 확인,Facebook logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Facebook title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Facebook text stringset 확인,"""Facebook"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Facebook Button 기능 확인,Facebook Console 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Twitter Button 확인,Twitter logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Twitter title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Twitter text stringset 확인,"""Twitter"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Twitter Button 기능 확인,Twitter Console 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Copy to URL Button 확인,Copy to URL logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Copy to URL title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Copy to URL text stringset 확인,"""Copy to URL"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Copy to URL Button 기능 확인,URL Copy 동작한다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Copy to URL Button 선택 시 동작 확인,URL copied toast POP UP 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,URL copied toast POP UP title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,URL copied toast POP UP text stringset 노출 확인,"""URL copied to clipboard!"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Auto Close 동작 확인,URL copied toast POP UP 사라진다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,More Button 확인,3 dots 형태의 More 아이콘 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,More title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,More text stringset 확인,"""More"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,More Button 기능 확인,Share POP UP More Area 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,Open Spotify Link 확인,Open Spotify Link 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,좌측 Rolling 동작 불가 여부 확인,좌측 Rolling 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,우측 Rolling 동작 확인,우측 Rolling 된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,우측 Rolling 동작 불가 여부 확인,우측 Rolling 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,,좌측 Rolling 동작 확인,좌측 Rolling 된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Empty Screen,,title text 확인,"""Contents Download & Offline Playback"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Empty Screen,,sub text 확인,"""Sign up for a premium subscription, download content freely and enjoy content"" text 출력된다",비대상,UNTESTED,UNTESTED
