대분류,중분류,소분류,Section,테스트 항목,기대결과,FireTV,ROKU,AndroidTV,AppleTV
Contents,Series Detailed Page,Rating Section,Contents>Series Detailed Page>Rating Section,PG Rating icon 확인,"""PG"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Rating Section,Contents>Series Detailed Page>Rating Section,PG-13 Rating icon 확인,"""PG-13"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Rating Section,Contents>Series Detailed Page>Rating Section,TV-14 Rating icon 확인,"""TV-14"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Rating Section,Contents>Series Detailed Page>Rating Section,R Rating icon 확인,"""R"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Rating Section,Contents>Series Detailed Page>Rating Section,TV-MA Rating icon 확인,"""TV-MA"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Rating Section,Contents>Series Detailed Page>Rating Section,NC-17 Rating icon 확인,"""NC-17"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,Content Released Year 확인,해당 Content Released Year 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,Genre text 확인,Genre text 출력된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,Division Line 확인,구분선 형태의 Division Line 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,item counter 확인,item counter 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,item counter stringset 확인,"""{N} Episode(s)"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,다수일 시 item counter stringset 확인,"""{N} Episodes"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,item counter 집계 확인,해당 Series Content Episode 개수 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,item counter 노출 여부 확인,item counter 노출되지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,Running Time text 확인,Running Time text 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,Running Time text Stringset 확인,"""(N)h (NN)m"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,Continue Watching Time text 확인,Running Time text 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Details Section,Contents>Series Detailed Page>Details Section,Continue Watching Time text Stringset 확인,"""(N) hr (NN) m Left"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,title text 확인,"""Subtitle"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Comma 노출 확인,Subtitle 사이 Comma 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Content Subtitle stringset 확인,Subtitle 각국가별 언어로 출력된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,English Subtitle 확인,English Subtitle 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,English Subtitle stringset 확인,"""English"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Portuguese Subtitle 확인,Portuguese Subtitle 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Portuguese Subtitle stringset 확인,"""Português"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Spanish Subtitle 확인,Spanish Subtitle 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Spanish Subtitle stringset 확인,"""Español"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Chinese Subtitle 확인,Chinese Subtitle 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Chinese Subtitle stringset 확인,"""简体中文"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Vietnamese Subtitle 확인,Vietnamese Subtitle 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Subtitle Section,Contents>Series Detailed Page>Subtitle Section,Vietnamese Subtitle stringset 확인,"""Tiêng Viêt"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Synopsis Section,Contents>Series Detailed Page>Synopsis Section,Synopsis text 확인,Synopsis text 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Synopsis Section,Contents>Series Detailed Page>Synopsis Section,Max line 적용 확인,Max line 2줄 적용되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Synopsis Section,Contents>Series Detailed Page>Synopsis Section,Synopsis text 생략 여부 확인,Synopsis text 생략된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Synopsis Section,Contents>Series Detailed Page>Synopsis Section,synopsis Inform message text 확인,synopsis Inform message text 출력된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Synopsis Section,Contents>Series Detailed Page>Synopsis Section,synopsis Inform message text stringset 확인,"""This synopsis will be updated soon."" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Button,Contents>Series Detailed Page>Watch Button,Watch Button 확인,Watch Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Button,Contents>Series Detailed Page>Watch Button,Watch Button stringset 확인,"""Watch Episode {NN}"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Button,Contents>Series Detailed Page>Watch Button,MOVIE Content일 시 Watch Button stringset 확인,"""Watch"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Button,Contents>Series Detailed Page>Watch Button,Watch Button focus 시 UI 확인,Watch Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Button,Contents>Series Detailed Page>Watch Button,Watch Button 기능 확인,Player Screen 진입된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Button,Contents>Series Detailed Page>Watch Button,Watch Button 노출 여부 확인,Watch Button 노출되지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,Continue Watching Button 확인,Continue Watching Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,Continue Watching Button icon 확인,Monitor 형태의 Continue Watching icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,Continue Watching Button stringset 확인,"""Continue watching Episosde {NN}"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,MOVIE Content 재생 시 Continue Watching Button stringset 확인,"""Continue watching"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,User Watching History 조회 확인,"""{NN}"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,Continue Watching Button focus 시 UI 확인,Continue Watching Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,Continue Watching Button 선택 시 동작 확인,Player Screen 진입된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,Continue Watching Button 기능 확인,해당 Content 재생된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Continue Watching Button,Contents>Series Detailed Page>Continue Watching Button,Continue Watching Button 노출 여부 확인,Continue Watching Button 노출되지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Next Episode Button,Contents>Series Detailed Page>Watch Next Episode Button,Watch Next Episode Button 확인,Watch Next Episode Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Next Episode Button,Contents>Series Detailed Page>Watch Next Episode Button,Watch Next Episode Button stringset 확인,"""Watch Next: Episode {NN}"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Next Episode Button,Contents>Series Detailed Page>Watch Next Episode Button,Episode Numbering 확인,Next Episode Number 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Next Episode Button,Contents>Series Detailed Page>Watch Next Episode Button,Watch Next Episode Button focus 시 UI 확인,Watch Next Episode Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Next Episode Button,Contents>Series Detailed Page>Watch Next Episode Button,Watch Next Episode Button 선택 시 동작 확인,해당 Content 재생된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Watch Next Episode Button,Contents>Series Detailed Page>Watch Next Episode Button,Watch Next Episode Button 기능 확인,Player Screen 진입된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Favorites Button,Contents>Series Detailed Page>Favorites Button,Favorites Button 확인,Favorites Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Favorites Button,Contents>Series Detailed Page>Favorites Button,Favorites Button icon 확인,Empty Star 형태의 Favorites icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Favorites Button,Contents>Series Detailed Page>Favorites Button,Favorites Button focus 시 UI 확인,Favorites Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Favorites Button,Contents>Series Detailed Page>Favorites Button,Favorites Button 선택 시 동작 확인,Bookmarked Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Favorites Button,Contents>Series Detailed Page>Favorites Button,Favorites Button 기능 확인,해당 Content Bookmark 등록된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Bookmarked Button,Contents>Series Detailed Page>Bookmarked Button,Bookmarked Button 확인,Bookmarked Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Bookmarked Button,Contents>Series Detailed Page>Bookmarked Button,Bookmarked Button icon 확인,Filled Star 형태의 Bookmarked icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Bookmarked Button,Contents>Series Detailed Page>Bookmarked Button,Bookmarked Button focus 시 UI 확인,Bookmarked Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Bookmarked Button,Contents>Series Detailed Page>Bookmarked Button,Bookmarked Button 선택 시 동작 확인,Favorites Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Bookmarked Button,Contents>Series Detailed Page>Bookmarked Button,Bookmarked Button 기능 확인,해당 Content Bookmark 해제된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKE Button,Contents>Series Detailed Page>LIKE Button,LIKE Button icon 확인,Thumbs Up 형태의 LIKE icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKE Button,Contents>Series Detailed Page>LIKE Button,LIKE Button focus 시 UI 확인,LIKE Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKE Button,Contents>Series Detailed Page>LIKE Button,LIKE Button 선택 시 동작 확인,LIKED Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKE Button,Contents>Series Detailed Page>LIKE Button,LIKE Button 기능 확인,해당 Content LIKED 등록된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKED Button,Contents>Series Detailed Page>LIKED Button,LIKED Button 확인,LIKED Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKED Button,Contents>Series Detailed Page>LIKED Button,LIKED Button icon 확인,Filled Thumbs Up 형태의 LIKED icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKED Button,Contents>Series Detailed Page>LIKED Button,LIKED Button focus 시 UI 확인,LIKED Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKED Button,Contents>Series Detailed Page>LIKED Button,LIKED Button 선택 시 동작 확인,LIKE Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,LIKED Button,Contents>Series Detailed Page>LIKED Button,LIKED Button 기능 확인,해당 Content LIKED 해제된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Progress Bar Area,Contents>Series Detailed Page>Progress Bar Area,Progress Bar Area 노출 여부 확인,Progress Bar Area 노출되지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Progress Bar Area,Contents>Series Detailed Page>Progress Bar Area,Progress Bar Area 확인,Progress Bar Area 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Progress Bar Area,Contents>Series Detailed Page>Progress Bar Area,Progress Bar 확인,Grey Colored Progress Bar 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Progress Bar Area,Contents>Series Detailed Page>Progress Bar Area,Filled Progress Bar UI 확인,User 재생 구간이 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Progress Bar Area,Contents>Series Detailed Page>Progress Bar Area,Left Time 확인,Left Time 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Progress Bar Area,Contents>Series Detailed Page>Progress Bar Area,Left Time stringset 확인,"""{h}h {m}m"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Tab Menu Area,Contents>Series Detailed Page>Tab Menu Area,Tab Menu focus 시 UI 확인,Focused Tab Menu 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Tab Menu Area,Contents>Series Detailed Page>Tab Menu Area,Tab Menu focus 시 동작 확인,Focused Tab Menu 하단 영역 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Contents,Series Detailed Page,Tab Menu Area,Contents>Series Detailed Page>Tab Menu Area,Episodes Tab Menu 확인,Episodes Tab Menu 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
